CustomerID,Age,Gender,State,Operator,SIMTenureMonths,RechargeAmount,RechargeFrequencyDays,DataUsageGB,CallMinutes,SMSUsage,PlanType,NetworkComplaints,DroppedCalls,LateRechargeDays,CustomerSupportCalls,SatisfactionScore,PortRequest,Churn
CUST02449,41,Male,Uttar Pradesh,Others,11,599,28,33.91,794,2,Prepaid,3,13,0,2,4,No,No
CUST02450,30,Male,Karnataka,Vi,43,799,30,12.62,402,7,Postpaid,4,21,4,3,3,No,No
CUST02451,33,Male,Telangana,Jio,21,299,60,12.92,1035,141,Prepaid,0,8,8,0,5,No,Yes
CUST02452,27,Female,West Bengal,Airtel,43,399,30,23.13,312,40,Postpaid,0,12,3,0,4,No,No
CUST02453,39,Male,Maharashtra,Airtel,101,239,45,12.96,465,21,Prepaid,1,8,4,1,5,No,No
CUST02454,43,Male,Madhya Pradesh,Vi,29,199,28,8.96,514,40,Prepaid,0,0,29,0,5,No,Yes
CUST02455,61,Female,Karnataka,Vi,13,99,28,18.12,643,29,Prepaid,1,2,11,3,4,No,Yes
CUST02456,33,Male,Gujarat,Airtel,3,599,21,23.72,520,37,Prepaid,3,17,20,4,3,No,Yes
CUST02457,18,Male,Gujarat,Jio,26,1199,28,28.93,793,64,Postpaid,0,4,0,1,5,No,Yes
CUST02458,29,Female,Tamil Nadu,BSNL,12,399,28,24.73,353,180,Postpaid,2,6,14,3,3,No,No
CUST02459,45,Male,Delhi,Airtel,48,699,35,23.35,207,58,Postpaid,0,5,3,1,5,No,No
CUST02460,26,Male,Karnataka,Others,102,239,28,24.53,690,32,Prepaid,2,7,2,1,5,No,No
CUST02461,18,Other,Gujarat,Airtel,3,999,45,49.44,405,9,Postpaid,0,0,1,1,4,No,Yes
CUST02462,26,Female,West Bengal,Vi,101,599,21,74.71,255,47,Prepaid,0,9,1,1,4,No,No
CUST02463,29,Female,Punjab,Vi,58,199,35,13.43,1414,12,Prepaid,1,4,4,2,4,No,No
CUST02464,22,Male,West Bengal,Jio,92,149,28,6.87,719,37,Prepaid,1,5,0,4,4,No,No
CUST02465,38,Female,Karnataka,Others,44,299,28,37.68,489,111,Prepaid,0,10,12,2,4,No,No
CUST02466,34,Male,Gujarat,Jio,24,699,30,24.95,131,90,Postpaid,0,7,7,0,5,No,No
CUST02467,44,Male,Gujarat,Vi,113,799,28,48.38,691,35,Prepaid,2,4,11,2,4,No,No
CUST02468,30,Male,Maharashtra,Others,42,299,28,8.75,1177,126,Prepaid,2,7,9,1,2,Yes,Yes
CUST02469,42,Male,Rajasthan,Jio,52,199,28,34.49,1118,48,Prepaid,2,15,0,2,4,No,No
CUST02470,29,Male,Rajasthan,Airtel,3,239,28,33.78,1298,34,Prepaid,3,17,3,3,3,No,Yes
CUST02471,21,Male,Uttar Pradesh,Airtel,7,239,60,5.04,398,70,Prepaid,0,4,3,0,4,No,No
CUST02472,28,Female,Uttar Pradesh,Vi,96,99,21,20.4,600,31,Prepaid,5,25,5,3,2,Yes,Yes
CUST02473,18,Female,Karnataka,Vi,103,239,28,16.58,578,79,Prepaid,1,9,19,1,4,No,No
CUST02474,56,Female,Karnataka,Airtel,91,399,28,6.65,538,26,Prepaid,4,7,22,3,3,No,Yes
CUST02475,37,Male,Uttar Pradesh,Vi,7,1199,28,25.77,668,59,Postpaid,0,2,0,1,4,No,No
CUST02476,25,Female,Karnataka,Jio,114,499,28,16.61,640,93,Prepaid,1,5,1,1,5,No,No
CUST02477,30,Male,Gujarat,Jio,20,399,28,42.51,485,14,Prepaid,2,18,3,1,3,No,Yes
CUST02478,18,Female,Delhi,Airtel,83,399,21,49.08,603,124,Prepaid,1,5,5,1,4,No,No
CUST02479,52,Male,Karnataka,Airtel,19,239,35,13.61,1042,27,Prepaid,3,13,0,2,4,No,No
CUST02480,51,Female,Maharashtra,Jio,4,99,28,19.61,1557,54,Prepaid,0,7,1,0,5,No,Yes
CUST02481,36,Male,Madhya Pradesh,Vi,5,499,35,11.98,1109,62,Prepaid,4,17,4,3,3,No,Yes
CUST02482,39,Female,Madhya Pradesh,Airtel,84,699,28,48.73,673,55,Postpaid,1,14,1,1,2,Yes,Yes
CUST02483,20,Female,Gujarat,Vi,48,149,28,19.95,243,59,Prepaid,4,17,0,4,2,No,Yes
CUST02484,21,Male,Maharashtra,Jio,116,999,30,70.48,308,11,Postpaid,0,0,4,0,4,No,No
CUST02485,18,Male,West Bengal,Airtel,10,299,28,17.74,1112,72,Prepaid,5,19,2,3,2,No,Yes
CUST02486,33,Other,Gujarat,Airtel,91,2499,28,20.32,948,48,Postpaid,1,19,9,1,3,No,No
CUST02487,48,Male,Delhi,BSNL,68,199,28,3.6,880,37,Prepaid,0,5,0,1,5,No,No
CUST02488,30,Female,Maharashtra,Vi,13,199,28,29.17,675,16,Prepaid,3,15,10,2,3,Yes,No
CUST02489,39,Female,Gujarat,Vi,89,239,60,24.53,649,73,Prepaid,7,15,0,5,1,No,Yes
CUST02490,47,Male,West Bengal,BSNL,41,399,21,10.45,167,5,Prepaid,0,13,11,0,4,No,No
CUST02491,18,Male,Madhya Pradesh,Airtel,84,2999,35,14.39,176,17,Postpaid,3,13,0,3,3,No,No
CUST02492,57,Male,Gujarat,Jio,6,1199,35,31.27,607,247,Postpaid,4,18,13,2,3,No,Yes
CUST02493,49,Female,Karnataka,Vi,32,199,28,7.33,1789,60,Prepaid,0,6,2,1,5,No,No
CUST02494,41,Male,Maharashtra,Vi,45,399,45,58.23,1279,35,Prepaid,3,18,0,2,5,No,No
CUST02495,46,Male,Maharashtra,Airtel,1,499,45,24.21,674,68,Prepaid,4,22,1,2,3,No,No
CUST02496,47,Male,Punjab,Vi,16,239,28,24.18,317,59,Prepaid,0,6,15,0,5,No,No
CUST02497,39,Male,Uttar Pradesh,Vi,38,299,35,9.43,531,21,Prepaid,3,4,1,2,3,No,No
CUST02498,52,Female,Rajasthan,Others,25,199,35,41.31,940,2,Prepaid,6,28,2,5,2,No,No
CUST02499,30,Other,West Bengal,BSNL,2,599,28,10.26,1881,74,Prepaid,1,8,0,1,4,No,No
CUST02500,41,Male,Madhya Pradesh,Jio,24,239,28,10.17,1339,69,Prepaid,5,10,0,4,3,No,No
CUST02501,51,Female,Madhya Pradesh,Airtel,29,299,14,3.45,321,94,Prepaid,0,0,5,0,4,No,Yes
CUST02502,18,Female,Maharashtra,Jio,46,199,28,80.29,941,88,Prepaid,0,10,6,0,4,No,No
CUST02503,40,Male,Gujarat,Jio,3,199,35,29.42,1468,76,Prepaid,3,14,6,4,3,No,No
CUST02504,44,Female,Uttar Pradesh,BSNL,12,199,28,19.88,816,16,Prepaid,3,12,5,3,4,No,No
CUST02505,18,Male,Delhi,Jio,45,1999,30,25.02,1112,26,Postpaid,3,13,4,3,4,No,No
CUST02506,38,Male,Punjab,Airtel,36,149,28,45.35,454,156,Prepaid,0,8,0,0,4,No,No
CUST02507,25,Female,Uttar Pradesh,Airtel,17,239,28,37.47,363,22,Prepaid,6,22,26,5,1,Yes,Yes
CUST02508,40,Male,Kerala,Vi,2,1499,30,40.74,841,67,Postpaid,0,0,5,0,5,No,No
CUST02509,34,Female,Gujarat,Jio,16,239,35,10.25,134,92,Prepaid,2,6,7,2,5,No,No
CUST02510,24,Female,Telangana,Jio,28,239,21,33.01,234,12,Prepaid,1,6,3,1,5,No,No
CUST02511,48,Male,Karnataka,Airtel,9,199,28,16.22,234,25,Prepaid,2,15,3,1,3,No,No
CUST02512,30,Female,Punjab,Jio,45,239,28,14.73,167,26,Prepaid,1,12,10,2,3,No,No
CUST02513,38,Male,Gujarat,Others,115,499,14,13.08,419,139,Prepaid,0,15,0,2,3,No,No
CUST02514,51,Male,Tamil Nadu,Vi,32,99,45,18.14,374,53,Prepaid,0,4,15,1,4,No,No
CUST02515,24,Female,West Bengal,Airtel,31,149,21,17.9,314,12,Prepaid,0,3,2,0,4,No,No
CUST02516,35,Female,Delhi,Vi,32,599,28,2.29,537,8,Prepaid,1,6,0,2,5,No,No
CUST02517,29,Male,Tamil Nadu,Jio,23,199,28,22.69,175,60,Prepaid,2,7,0,2,4,No,No
CUST02518,32,Male,Punjab,Vi,28,699,30,22.43,567,22,Postpaid,1,5,0,1,5,No,No
CUST02519,61,Female,Delhi,Jio,66,239,28,19.58,714,86,Prepaid,2,1,9,1,4,No,No
CUST02520,40,Female,Rajasthan,Vi,26,149,28,25.4,576,17,Prepaid,5,19,0,3,3,No,No
CUST02521,39,Female,Maharashtra,Airtel,113,399,28,52.6,515,81,Prepaid,0,4,4,1,5,No,No
CUST02522,41,Male,Madhya Pradesh,Jio,47,199,28,28.27,376,36,Prepaid,1,7,0,1,5,No,Yes
CUST02523,40,Male,Uttar Pradesh,Jio,46,799,45,36.19,459,62,Postpaid,5,35,8,3,2,Yes,No
CUST02524,18,Male,Delhi,Airtel,6,699,30,33.42,962,31,Postpaid,2,12,9,1,3,Yes,No
CUST02525,63,Female,Maharashtra,Vi,39,399,45,14.7,222,27,Prepaid,0,4,1,1,4,No,No
CUST02526,18,Male,Rajasthan,Jio,119,999,35,25.94,1241,96,Postpaid,0,6,0,2,5,No,No
CUST02527,56,Male,Maharashtra,Airtel,101,299,45,20.78,360,18,Prepaid,1,7,1,4,3,No,No
CUST02528,42,Female,Maharashtra,Vi,44,239,21,31.54,498,66,Prepaid,2,21,1,2,4,No,No
CUST02529,37,Male,Uttar Pradesh,Airtel,40,239,28,29.24,582,22,Prepaid,2,0,21,1,3,No,No
CUST02530,31,Other,Gujarat,Vi,98,239,21,18.04,422,24,Prepaid,1,10,15,2,5,No,No
CUST02531,66,Female,Gujarat,Jio,28,149,28,20.26,267,13,Prepaid,2,2,2,2,4,No,No
CUST02532,42,Female,Uttar Pradesh,Airtel,82,399,28,21.78,808,105,Prepaid,1,4,4,2,3,No,No
CUST02533,35,Male,Maharashtra,BSNL,25,239,28,24.93,1201,97,Prepaid,3,14,2,2,2,Yes,Yes
CUST02534,29,Male,Karnataka,Airtel,25,2999,28,31.38,66,40,Postpaid,3,22,4,4,3,No,No
CUST02535,27,Female,Gujarat,Airtel,94,199,28,8.81,329,31,Prepaid,1,4,0,1,4,No,No
CUST02536,36,Female,Rajasthan,Vi,47,239,35,33.7,807,10,Prepaid,3,17,27,3,3,No,No
CUST02537,24,Female,Uttar Pradesh,Jio,23,499,60,26.53,654,22,Prepaid,3,22,16,3,3,No,No
CUST02538,43,Male,Uttar Pradesh,Vi,34,239,28,67.74,72,34,Prepaid,3,1,1,2,3,No,No
CUST02539,27,Female,Karnataka,BSNL,100,1499,35,26.4,1581,12,Postpaid,4,21,0,2,2,No,Yes
CUST02540,47,Female,Maharashtra,Jio,22,499,30,6.55,1130,20,Postpaid,4,24,6,2,2,No,No
CUST02541,47,Female,Maharashtra,Vi,12,499,28,21.42,725,21,Prepaid,3,16,21,3,3,No,No
CUST02542,34,Female,Delhi,Jio,29,239,35,27.81,459,35,Prepaid,1,8,7,2,4,No,Yes
CUST02543,42,Female,Kerala,Airtel,23,499,35,17.65,412,7,Prepaid,3,10,0,2,3,No,No
CUST02544,43,Female,Gujarat,Vi,12,239,35,47.61,815,20,Prepaid,5,30,4,3,1,Yes,Yes
CUST02545,18,Male,Karnataka,Vi,31,799,60,22.34,870,4,Prepaid,2,5,0,1,4,No,No
CUST02546,56,Male,Maharashtra,BSNL,46,299,35,60.63,702,9,Prepaid,1,6,1,1,3,No,No
CUST02547,32,Male,Rajasthan,BSNL,88,199,21,18.96,438,36,Prepaid,0,1,7,0,5,No,No
CUST02548,43,Male,Uttar Pradesh,Airtel,16,239,35,34.4,879,18,Prepaid,1,6,0,1,4,No,No
CUST02549,44,Male,Uttar Pradesh,Airtel,11,399,21,23.81,797,92,Prepaid,1,14,0,1,4,No,No
CUST02550,18,Male,Telangana,Airtel,51,499,28,42.83,1527,60,Prepaid,4,23,1,3,3,No,No
CUST02551,27,Male,Tamil Nadu,Jio,27,149,28,24.84,697,19,Prepaid,1,7,13,2,5,No,Yes
CUST02552,45,Male,Maharashtra,Airtel,2,799,30,20.78,447,24,Postpaid,4,2,14,4,3,No,No
CUST02553,36,Female,Karnataka,Vi,22,299,21,13.47,289,54,Prepaid,0,4,1,2,4,No,No
CUST02554,43,Female,Uttar Pradesh,Airtel,117,239,28,27.28,427,55,Prepaid,0,2,0,0,5,No,No
CUST02555,36,Male,Uttar Pradesh,Vi,36,239,35,33.1,143,7,Prepaid,2,10,7,1,4,No,No
CUST02556,50,Female,Rajasthan,Vi,41,499,30,13.12,512,20,Postpaid,0,4,0,1,5,No,No
CUST02557,36,Male,Uttar Pradesh,Jio,13,239,60,38.3,426,165,Prepaid,1,8,1,1,4,No,No
CUST02558,52,Male,Uttar Pradesh,Airtel,73,299,14,37.11,2498,27,Prepaid,1,6,1,2,4,No,No
CUST02559,23,Male,Telangana,Airtel,17,149,28,54.09,586,6,Prepaid,1,0,17,1,5,No,No
CUST02560,33,Male,Rajasthan,Airtel,37,299,28,17.99,1275,79,Prepaid,1,14,0,1,4,No,No
CUST02561,28,Female,West Bengal,Vi,112,239,28,14.91,641,3,Prepaid,5,17,11,3,3,No,Yes
CUST02562,40,Female,Gujarat,Airtel,40,499,28,33.23,864,54,Postpaid,1,8,0,1,5,No,No
CUST02563,32,Male,Uttar Pradesh,BSNL,37,399,30,15.03,867,55,Postpaid,0,0,1,0,5,No,No
CUST02564,32,Male,Telangana,Vi,9,399,35,21.66,1011,52,Prepaid,2,3,4,1,3,No,Yes
CUST02565,27,Male,Delhi,Airtel,40,499,30,14.62,230,42,Postpaid,4,23,6,3,2,Yes,Yes
CUST02566,29,Male,West Bengal,Vi,42,239,21,16.87,324,9,Prepaid,2,1,3,1,5,No,No
CUST02567,35,Male,Uttar Pradesh,Jio,92,399,45,21.25,513,44,Prepaid,4,8,13,4,1,No,Yes
CUST02568,18,Male,Maharashtra,Jio,22,239,14,14.03,190,62,Prepaid,1,11,6,1,5,No,No
CUST02569,18,Female,Rajasthan,Jio,78,299,21,50.57,269,75,Prepaid,2,2,5,2,2,Yes,Yes
CUST02570,36,Female,Maharashtra,Airtel,44,799,35,37.81,460,29,Postpaid,6,28,0,3,2,No,Yes
CUST02571,18,Male,Punjab,Jio,91,149,35,62.02,994,104,Prepaid,9,39,5,5,1,No,No
CUST02572,33,Female,Madhya Pradesh,Others,12,999,45,49.06,449,61,Postpaid,2,13,0,2,4,No,No
CUST02573,30,Male,Maharashtra,Airtel,57,499,35,22.66,548,75,Postpaid,0,11,0,1,5,No,No
CUST02574,42,Male,Maharashtra,Airtel,32,299,35,27.86,411,86,Prepaid,0,0,3,3,3,No,Yes
CUST02575,27,Male,Rajasthan,Jio,98,299,35,68.06,427,108,Prepaid,1,7,4,2,4,No,No
CUST02576,54,Female,Karnataka,Jio,36,399,28,26.81,769,96,Prepaid,1,10,4,2,3,No,No
CUST02577,45,Other,Maharashtra,Jio,54,299,28,3.79,517,50,Prepaid,0,4,6,1,4,No,No
CUST02578,18,Female,Rajasthan,Vi,26,199,28,11.9,1028,96,Prepaid,1,7,17,2,3,No,Yes
CUST02579,32,Male,Delhi,Airtel,13,99,28,22.6,884,73,Prepaid,0,4,6,1,5,No,No
CUST02580,53,Female,Maharashtra,Airtel,46,239,35,15.76,143,179,Prepaid,0,3,1,2,5,No,No
CUST02581,27,Male,Madhya Pradesh,Airtel,115,1499,30,38.51,1148,33,Postpaid,5,12,5,3,3,No,No
CUST02582,34,Female,Telangana,Vi,28,239,60,24.81,1128,56,Prepaid,8,28,0,5,1,Yes,Yes
CUST02583,52,Male,West Bengal,Jio,34,299,28,35.94,1131,39,Prepaid,4,26,15,2,2,No,No
CUST02584,29,Male,Madhya Pradesh,Vi,16,799,30,20.44,127,2,Postpaid,0,11,4,3,5,No,No
CUST02585,48,Female,Gujarat,Airtel,50,399,28,4.87,277,60,Prepaid,2,18,0,1,4,No,No
CUST02586,24,Female,Karnataka,Airtel,44,199,28,10.38,126,24,Prepaid,10,30,17,6,1,No,Yes
CUST02587,18,Male,Gujarat,Jio,14,1199,30,27.0,968,16,Postpaid,0,3,8,1,5,No,No
CUST02588,50,Female,West Bengal,Airtel,24,1999,28,33.11,550,24,Postpaid,0,0,0,1,4,No,No
CUST02589,40,Male,Kerala,Jio,87,1499,30,4.42,736,25,Postpaid,1,9,0,1,5,No,No
CUST02590,41,Female,Uttar Pradesh,Others,19,399,45,6.33,386,114,Prepaid,2,2,4,1,5,No,No
CUST02591,22,Female,Telangana,Airtel,43,499,14,55.44,156,25,Prepaid,1,12,0,1,4,Yes,No
CUST02592,23,Female,Uttar Pradesh,Others,6,399,90,24.35,422,8,Prepaid,0,6,0,2,5,No,Yes
CUST02593,49,Male,Delhi,Airtel,73,1199,30,49.15,750,84,Postpaid,5,24,4,4,3,No,No
CUST02594,38,Male,Delhi,Jio,25,199,28,15.0,967,20,Prepaid,4,26,6,2,4,No,No
CUST02595,34,Male,Maharashtra,Airtel,3,199,35,15.97,434,31,Prepaid,1,8,0,5,4,No,Yes
CUST02596,38,Female,Maharashtra,Jio,1,799,35,16.81,771,124,Postpaid,5,27,6,3,2,No,Yes
CUST02597,53,Male,Uttar Pradesh,BSNL,20,1199,45,10.61,703,8,Postpaid,2,17,4,3,3,No,No
CUST02598,44,Male,Delhi,Vi,25,239,60,19.93,399,4,Prepaid,0,9,1,1,5,No,No
CUST02599,29,Male,Rajasthan,Vi,19,499,28,15.51,371,17,Prepaid,0,5,3,2,4,No,No
CUST02600,18,Male,Rajasthan,Airtel,27,149,28,60.67,1740,152,Prepaid,2,8,3,1,4,No,No
CUST02601,42,Female,Karnataka,Airtel,117,1999,35,12.86,2023,99,Postpaid,1,11,6,3,4,No,No
CUST02602,24,Male,Tamil Nadu,Others,28,299,28,21.73,794,7,Prepaid,2,12,7,2,4,No,No
CUST02603,21,Female,Tamil Nadu,Jio,81,799,35,4.54,770,15,Prepaid,0,4,3,0,4,No,No
CUST02604,51,Male,Delhi,Vi,118,299,45,56.61,757,27,Prepaid,5,16,5,4,2,No,Yes
CUST02605,45,Male,Madhya Pradesh,Airtel,50,799,30,23.46,349,90,Postpaid,0,3,1,0,5,No,No
CUST02606,40,Male,Tamil Nadu,Others,89,239,21,1.59,981,6,Prepaid,5,29,0,4,1,Yes,Yes
CUST02607,20,Male,Rajasthan,Vi,100,239,21,36.3,593,47,Prepaid,8,32,1,7,1,Yes,Yes
CUST02608,56,Male,Telangana,Others,14,599,35,37.67,1176,126,Prepaid,0,5,1,0,5,No,No
CUST02609,47,Female,Telangana,Airtel,1,99,28,24.83,586,34,Prepaid,0,2,9,2,5,No,No
CUST02610,31,Male,Telangana,Jio,63,499,28,13.07,903,77,Postpaid,2,0,0,2,3,No,No
CUST02611,29,Female,Karnataka,Airtel,110,239,14,52.19,491,88,Prepaid,0,5,1,0,5,No,No
CUST02612,36,Male,Maharashtra,Vi,73,149,14,25.54,627,44,Prepaid,2,14,4,2,3,No,Yes
CUST02613,29,Male,Karnataka,Vi,112,299,28,30.18,1307,3,Prepaid,2,14,0,2,3,No,No
CUST02614,62,Female,Karnataka,Jio,8,239,28,17.84,1115,44,Prepaid,0,5,0,0,5,No,No
CUST02615,30,Male,Telangana,Airtel,32,499,45,15.83,703,12,Postpaid,4,25,7,2,3,No,Yes
CUST02616,22,Male,Uttar Pradesh,Jio,41,799,30,20.35,529,4,Postpaid,2,11,0,1,4,No,No
CUST02617,54,Male,Maharashtra,Vi,119,149,45,20.49,90,8,Prepaid,0,15,1,1,4,No,No
CUST02618,28,Male,Maharashtra,Jio,39,599,35,13.24,650,80,Prepaid,1,10,0,1,3,Yes,No
CUST02619,44,Female,Gujarat,Airtel,64,299,21,66.07,310,9,Prepaid,1,11,0,2,5,No,No
CUST02620,43,Male,Uttar Pradesh,Jio,89,799,60,18.16,269,10,Postpaid,1,10,0,1,4,No,No
CUST02621,34,Female,West Bengal,Jio,43,239,21,28.85,647,7,Prepaid,3,7,3,2,4,No,No
CUST02622,23,Female,Madhya Pradesh,BSNL,3,999,28,73.48,242,12,Postpaid,2,17,19,2,3,No,No
CUST02623,34,Male,Kerala,Jio,41,499,28,19.66,733,60,Prepaid,2,2,17,1,4,No,No
CUST02624,21,Female,Gujarat,Jio,30,399,30,21.85,1410,55,Postpaid,2,12,0,1,4,No,No
CUST02625,35,Male,Karnataka,Jio,11,999,30,19.69,577,56,Postpaid,0,5,2,0,5,No,No
CUST02626,44,Female,Gujarat,Airtel,14,399,28,26.16,687,30,Prepaid,2,21,12,2,4,No,No
CUST02627,56,Male,Delhi,Airtel,29,699,28,3.87,1078,53,Postpaid,1,12,3,1,3,No,Yes
CUST02628,22,Female,Telangana,Jio,117,399,60,32.33,955,3,Prepaid,1,14,1,1,4,No,No
CUST02629,32,Male,Rajasthan,Vi,10,239,21,26.66,804,62,Prepaid,3,18,10,3,3,No,No
CUST02630,29,Male,West Bengal,Jio,22,199,28,9.94,178,220,Prepaid,1,0,5,2,5,No,No
CUST02631,38,Female,Tamil Nadu,Vi,17,399,28,20.29,412,57,Prepaid,4,19,25,3,2,No,Yes
CUST02632,18,Female,Maharashtra,Vi,43,99,28,14.82,619,31,Prepaid,3,5,10,2,3,No,No
CUST02633,24,Male,Maharashtra,Others,11,239,28,44.34,761,51,Prepaid,0,1,1,0,5,No,No
CUST02634,18,Male,Rajasthan,BSNL,1,239,28,20.42,985,60,Prepaid,3,22,0,3,3,No,No
CUST02635,18,Female,Uttar Pradesh,Jio,89,149,28,22.16,407,66,Prepaid,3,5,5,3,3,No,No
CUST02636,27,Female,Gujarat,Airtel,57,199,28,22.14,443,37,Prepaid,0,9,19,0,5,No,No
CUST02637,55,Female,Uttar Pradesh,Vi,9,199,28,21.3,1141,3,Prepaid,7,22,4,4,2,No,Yes
CUST02638,39,Female,Madhya Pradesh,Jio,47,499,35,25.98,1350,23,Prepaid,1,4,0,4,4,No,No
CUST02639,36,Female,Delhi,Jio,48,299,28,13.56,1018,88,Prepaid,0,6,4,2,5,No,No
CUST02640,51,Female,West Bengal,Jio,11,399,35,48.89,275,46,Postpaid,0,3,5,0,5,No,No
CUST02641,40,Male,Delhi,Airtel,48,99,45,31.19,149,14,Prepaid,2,13,2,2,5,No,Yes
CUST02642,41,Male,Uttar Pradesh,Airtel,58,149,45,8.39,1288,7,Prepaid,3,24,10,2,4,No,No
CUST02643,29,Female,West Bengal,Jio,77,299,28,10.93,340,19,Prepaid,0,5,6,1,4,No,No
CUST02644,27,Female,Punjab,Jio,70,499,28,52.16,1300,41,Prepaid,0,10,2,0,5,No,No
CUST02645,19,Male,Karnataka,Vi,17,99,45,20.66,451,8,Prepaid,3,16,10,3,4,No,Yes
CUST02646,28,Male,Delhi,Jio,3,799,21,36.64,310,10,Prepaid,3,20,3,3,3,No,Yes
CUST02647,32,Female,Gujarat,Others,67,499,60,14.22,247,68,Prepaid,7,24,2,5,1,No,Yes
CUST02648,39,Male,Gujarat,Jio,44,499,28,24.1,415,3,Prepaid,4,13,2,2,3,No,No
CUST02649,35,Male,Uttar Pradesh,Airtel,31,99,28,24.65,624,43,Prepaid,0,1,1,0,5,Yes,Yes
CUST02650,31,Male,Telangana,Airtel,89,239,28,27.25,320,21,Prepaid,2,10,2,2,3,No,No
CUST02651,24,Male,Delhi,Jio,64,399,35,40.16,390,76,Prepaid,1,9,2,1,3,No,No
CUST02652,40,Male,Gujarat,Airtel,21,399,45,7.18,238,74,Prepaid,1,1,0,2,4,No,No
CUST02653,29,Male,Karnataka,Airtel,107,239,28,21.74,457,4,Prepaid,2,6,0,2,3,No,No
CUST02654,39,Male,Tamil Nadu,Vi,3,499,28,49.16,226,8,Prepaid,0,0,5,0,5,No,No
CUST02655,18,Female,Karnataka,Vi,1,299,35,10.04,1073,7,Prepaid,2,13,0,2,3,No,No
CUST02656,39,Male,Gujarat,Jio,34,499,35,42.07,284,61,Postpaid,1,5,0,2,4,No,No
CUST02657,44,Female,West Bengal,Jio,41,239,35,22.35,1337,32,Prepaid,1,1,1,1,5,No,No
CUST02658,42,Female,Maharashtra,Jio,26,299,35,16.19,210,17,Prepaid,0,0,5,0,5,No,No
CUST02659,33,Male,Rajasthan,Jio,35,239,28,6.72,568,67,Prepaid,1,2,2,2,3,No,Yes
CUST02660,46,Female,West Bengal,Airtel,9,299,60,63.1,561,37,Prepaid,1,13,15,1,4,No,Yes
CUST02661,20,Male,Karnataka,Others,24,199,45,39.98,156,101,Prepaid,1,9,0,2,4,No,No
CUST02662,34,Female,Rajasthan,Airtel,9,239,45,12.75,257,25,Prepaid,2,15,0,1,4,No,No
CUST02663,33,Male,Uttar Pradesh,Vi,30,599,28,60.76,367,40,Prepaid,2,7,1,2,3,No,No
CUST02664,47,Female,Uttar Pradesh,Vi,27,199,90,12.67,459,85,Prepaid,1,6,11,2,4,No,Yes
CUST02665,18,Female,Tamil Nadu,Vi,22,299,28,36.11,280,109,Prepaid,0,20,2,0,4,Yes,Yes
CUST02666,22,Male,Karnataka,Jio,42,499,35,25.69,189,34,Prepaid,0,8,4,0,4,No,No
CUST02667,56,Male,Madhya Pradesh,Vi,76,299,45,5.36,1116,39,Prepaid,1,10,9,2,4,No,No
CUST02668,18,Female,West Bengal,BSNL,12,399,28,13.49,717,46,Postpaid,2,19,4,1,3,No,No
CUST02669,45,Female,Karnataka,Jio,11,399,28,35.58,894,43,Prepaid,1,13,30,1,4,No,Yes
CUST02670,27,Male,Maharashtra,Jio,23,299,28,19.0,732,59,Prepaid,2,14,26,1,3,No,Yes
CUST02671,38,Female,Maharashtra,Others,28,239,35,17.79,657,36,Prepaid,5,20,4,3,2,No,No
CUST02672,52,Male,Maharashtra,Vi,91,399,28,46.1,454,83,Prepaid,10,42,4,6,1,Yes,Yes
CUST02673,39,Female,Rajasthan,Jio,45,299,28,52.39,1059,161,Prepaid,2,9,0,1,5,Yes,No
CUST02674,52,Male,Maharashtra,Airtel,51,149,28,21.47,619,109,Prepaid,2,5,12,1,4,No,No
CUST02675,29,Female,Karnataka,Airtel,104,499,45,26.14,1040,40,Prepaid,2,17,0,2,4,No,Yes
CUST02676,31,Male,West Bengal,Airtel,56,799,30,35.8,137,17,Postpaid,1,7,0,2,5,Yes,No
CUST02677,44,Male,Karnataka,Jio,44,299,21,30.1,974,50,Prepaid,0,9,1,1,4,No,No
CUST02678,30,Male,West Bengal,Jio,12,199,60,7.89,342,6,Prepaid,1,3,0,1,4,No,No
CUST02679,42,Male,West Bengal,Airtel,2,699,35,14.49,1129,49,Postpaid,10,26,1,6,1,Yes,Yes
CUST02680,49,Male,Gujarat,Vi,21,149,21,28.86,1399,136,Prepaid,2,14,20,4,3,No,No
CUST02681,45,Male,Uttar Pradesh,Vi,31,299,28,30.01,1114,12,Prepaid,0,0,18,1,4,No,No
CUST02682,18,Female,West Bengal,Jio,47,1499,30,9.92,684,22,Postpaid,2,19,3,3,3,No,No
CUST02683,31,Male,Delhi,Vi,38,399,35,37.1,346,71,Prepaid,0,8,18,0,5,No,No
CUST02684,38,Male,Gujarat,Jio,24,299,28,34.44,225,84,Prepaid,3,11,5,2,3,No,No
CUST02685,32,Male,Tamil Nadu,Airtel,40,799,45,43.04,637,72,Postpaid,7,24,0,4,1,No,No
CUST02686,36,Male,Kerala,BSNL,50,799,35,42.49,342,35,Postpaid,2,5,0,1,5,No,No
CUST02687,39,Male,Uttar Pradesh,Airtel,26,299,35,25.87,525,35,Prepaid,1,6,6,2,4,No,No
CUST02688,29,Male,Gujarat,Jio,42,499,35,63.09,138,27,Prepaid,5,28,5,4,2,No,No
CUST02689,33,Male,Uttar Pradesh,Jio,49,99,28,6.69,550,73,Prepaid,1,7,0,2,4,No,No
CUST02690,21,Male,Delhi,Airtel,20,1199,30,4.64,132,21,Postpaid,4,23,0,3,2,No,No
